Date,SP500,cpi
2023-11-15,1017.8636279955608,18.18112820399685
2023-11-16,1045.775522527255,17.538379539012453
2023-11-17,1070.5689636393,16.9674418996114
2023-11-20,1095.8179898891085,16.38601315081067
2023-11-21,1117.2644527848615,15.892148953264694
2023-11-22,1134.31995502059,15.499398784328491
2023-11-24,1148.673292751393,15.168873435930237
2023-11-27,1161.8448148799143,14.865562664448674
2023-11-28,1174.4493486474075,14.57530837007937
2023-11-29,1186.431907236005,14.299376776572785
2023-11-30,1202.1741415527995,13.936868238160883
2023-12-01,1215.0008214047175,14.359688759659292
2023-12-04,1226.2999674186785,14.099494633184264
2023-12-05,1231.4043271234505,13.981952616030355
2023-12-06,1234.7220162294007,13.905553637048087
2023-12-07,1240.2455240239524,13.778359574425508
2023-12-08,1246.6973920123655,13.629787447531726
2023-12-11,1252.0574038088334,13.506358333016834
2023-12-12,1259.5918531042507,13.332856773653901
2023-12-13,1270.3368421769537,13.085423645318258
2023-12-14,1281.7773778842893,12.8219736296181
2023-12-15,1293.8284520702928,12.544464274748378
2023-12-18,1307.087074434091,12.239147779152319
2023-12-19,1322.6393828175187,11.881012811297552
2023-12-20,1331.9619322992876,11.666335293551356
2023-12-21,1342.824775173125,11.41618825508479
2023-12-22,1356.0248541842293,11.11221988230227
2023-12-26,1370.847340700324,10.77089108395964
2023-12-27,1387.431532335474,10.38899414675123
2023-12-28,1401.5535209625668,10.063796252115964
2023-12-29,1413.368957282274,9.791713111644214
2024-01-02,1421.9876830903904,10.536493076019184
2024-01-03,1426.351516455361,10.436003728498747
2024-01-04,1425.0368886848764,10.466276673370714
2024-01-05,1423.443770290227,10.502962636058072
2024-01-08,1426.6107948178596,10.430033126210674
2024-01-09,1427.7490603025026,10.403821411351203
2024-01-10,1428.8259232593937,10.379023659728631
2024-01-11,1434.673668479024,10.244363132517947
2024-01-12,1437.3215435258526,10.183388477090602
2024-01-16,1438.1320499185786,10.164724322950349
2024-01-17,1435.5941485074836,10.223166530876824
2024-01-18,1435.5484365745579,10.224219174717575
2024-01-19,1439.5802220850246,10.131376148551311
2024-01-22,1445.3358460790341,9.99883696766193
2024-01-23,1454.0313993915634,9.798597772985147
2024-01-24,1465.7239957877791,9.529343361919103
2024-01-25,1480.3972473130862,9.191451112499692
2024-01-26,1494.2314355630851,8.872880618521492
2024-01-29,1505.9704761199846,8.602556702042875
2024-01-30,1518.000873588806,8.325523485844087
2024-01-31,1522.4425323041123,8.223241994118837
2024-02-01,1531.4680722590501,9.384766870493905
2024-02-02,1543.949033875293,9.097358167102158
2024-02-05,1556.5764061752543,8.806577952278474
2024-02-06,1571.93090845991,8.452998017611009
2024-02-07,1587.2211490417567,8.100897886603661
2024-02-08,1598.5110201707757,7.840917340038345
2024-02-09,1611.0919483100533,7.5512066306272345
2024-02-12,1622.3203820433328,7.292640850230782
2024-02-13,1628.3630741866773,7.153491130256157
2024-02-14,1635.9653417197314,6.978427868169916
2024-02-15,1645.8741266921834,6.750250654852181
2024-02-16,1651.418346071905,6.6225796506267045
2024-02-20,1655.0273572217875,6.539472174856229
2024-02-21,1664.7497727956961,6.315586633032581
2024-02-22,1677.6634810172345,6.018212740695503
2024-02-23,1686.9602979234896,5.804127786758926
2024-02-26,1696.0093080354627,5.5957492704853
2024-02-27,1704.8605469166523,5.391924984466925
2024-02-28,1710.1948261376047,5.269088433761681
2024-02-29,1717.2186686094028,5.107345010480884
2024-03-01,1725.1343804113067,6.10137558834694
2024-03-04,1732.9259113859498,5.921954011411373
2024-03-05,1741.886391675116,5.715614139463895
2024-03-06,1749.322966526809,5.544366410200837
2024-03-07,1758.4369705693498,5.334491228695214
2024-03-08,1766.8718856678279,5.140253950654227
2024-03-11,1777.0427733098468,4.906041097557107
2024-03-12,1790.8584117899627,4.587897763398303
2024-03-13,1796.4483779705997,4.459173312400111
2024-03-14,1800.85293714614,4.357746140313708
2024-03-15,1804.249183830183,4.279538155554803
2024-03-18,1809.336388484613,4.162391180940659
2024-03-19,1817.1021868837406,3.9835621678147675
2024-03-20,1826.2676212093202,3.7725026616218145
2024-03-21,1833.726337233713,3.600745070544207
2024-03-22,1841.0979530228278,3.4309932035811244
2024-03-25,1851.0624570409045,3.201532904941132
2024-03-26,1858.1191800258594,3.0390323167924578
2024-03-27,1864.626767059899,2.8891771045764187
2024-03-28,1873.957161839081,2.674318927132134
2024-04-01,1882.9651346437422,3.444144415045855
2024-04-02,1885.1459878525775,3.3939242307114057
2024-04-03,1888.4436976011148,3.3179853317602124
2024-04-04,1888.2101866821185,3.3233625673066456
2024-04-05,1894.4406778115335,3.1798882556263095
2024-04-08,1898.223261808179,3.092783784402627
2024-04-09,1900.4655524127538,3.041148833899314
2024-04-10,1895.896765011371,3.1463578156651977
2024-04-11,1892.8640171074585,3.2161952344137035
2024-04-12,1884.9539698398985,3.3983459771880575
2024-04-15,1873.7876359941401,3.6554817357078377
2024-04-16,1862.9212365854755,3.905710673237536
2024-04-17,1846.762643617978,4.2778070225588465
2024-04-18,1829.3936781656184,4.677775550097806
2024-04-19,1809.6460534056514,5.132519295158517
2024-04-22,1795.7061802825037,5.453523476002687
2024-04-23,1785.6416748734046,5.6852865835940065
2024-04-24,1780.2445286691827,5.809570820679738
2024-04-25,1769.1103431088231,6.065966275903463
2024-04-26,1761.7958410848742,6.2344029402646015
2024-04-29,1755.101884652292,6.388549823974728
2024-04-30,1746.1792361306507,6.594018514711479
2024-05-01,1733.278076359099,6.909108216109445
2024-05-02,1729.04991433739,7.006473355251302
2024-05-03,1733.7608236599071,6.897991622688409
2024-05-06,1742.9962380384104,6.685320631988731
2024-05-07,1754.8138361734054,6.413187709733478
2024-05-08,1767.4211942479678,6.122868377872862
2024-05-09,1785.0486709670795,5.716946912549616
2024-05-10,1800.1932330929658,5.368201431402383
2024-05-13,1810.9668139162395,5.120109898833789
2024-05-14,1823.4670923981112,4.832256371118831
2024-05-15,1842.0143169179255,4.405155165726256
2024-05-16,1856.0920231996215,4.080976994720061
2024-05-17,1869.4527739017421,3.773308711321164
2024-05-20,1888.9076121622584,3.3253071861923047
2024-05-21,1910.5461628066687,2.8270196363056925
2024-05-22,1927.8851069209286,2.427742433211307
2024-05-23,1937.8860131190022,2.1974438735722686
2024-05-24,1946.7393789474909,1.993570608702413
2024-05-28,1955.1899846407941,1.798972011265306
2024-05-29,1960.851360461883,1.6686031555486807
2024-05-30,1962.3795197939535,1.633413055161327
2024-05-31,1966.294881090812,1.5432510189143613
2024-06-03,1970.7167973980668,1.2653774925121013
2024-06-04,1973.9059282304097,1.1919389237821463
2024-06-05,1977.1821941660182,1.116493828005673
2024-06-06,1981.1711269186162,1.0246376052568564
2024-06-07,1984.293171741083,0.9527438776783583
2024-06-10,1988.0536145650285,0.8661492682691971
2024-06-11,1991.90328457155,0.7774999558940578
2024-06-12,2000.0454131705792,0.590004897784894
2024-06-13,2011.892300415915,0.31719751265686114
2024-06-14,2020.952747228116,0.10855563469004892
2024-06-17,2032.8917208310868,-0.16637229382729402
2024-06-18,2048.6075252125975,-0.5282722097897476
2024-06-20,2065.5808784674155,-0.9191306709542175
2024-06-21,2078.942361397296,-1.2268158159249367
2024-06-24,2090.68712030431,-1.4972714132501324
2024-06-25,2103.395177129665,-1.789909612701905
2024-06-26,2112.240697660741,-1.993602217873729
2024-06-27,2121.517535209585,-2.2072270917792025
2024-06-28,2129.6217971731003,-2.393850165745704
2024-07-01,2137.795070637577,-2.0969338452185298
2024-07-02,2147.341821285413,-2.316774215669483
2024-07-03,2155.6246422180466,-2.507509104363976
2024-07-05,2165.15423781554,-2.726954432275164
2024-07-08,2175.2408495293503,-2.959226598749069
2024-07-09,2182.649599726219,-3.1298335882829917
2024-07-10,2193.1382742154437,-3.3713643635497874
2024-07-11,2201.0911742408734,-3.554501909741589
2024-07-12,2211.8547479514464,-3.8023630008286204
2024-07-15,2224.947712501873,-4.103864766533519
2024-07-16,2239.0797082416657,-4.429293102650348
2024-07-17,2246.9611986266427,-4.610786244123744
2024-07-18,2251.3685821092513,-4.71227845370143
2024-07-19,2254.547740696883,-4.785487383881872
2024-07-22,2260.9260720975462,-4.932366127205768
2024-07-23,2264.263078069126,-5.009209930511275
2024-07-24,2256.415862916846,-4.828506071185416
2024-07-25,2244.4212051362383,-4.552295860277809
2024-07-26,2236.298358534851,-4.365244823559863
2024-07-29,2228.1976531061637,-4.178703648656523
2024-07-30,2214.0963760642408,-3.8539826956241257
2024-07-31,2209.6518233058896,-3.751634560543607
2024-08-01,2197.620678547746,-2.8874285199278233
2024-08-02,2177.2931991389933,-2.4193320158500455
2024-08-05,2142.954436966642,-1.6285869262096924
2024-08-06,2118.086727039089,-1.0559390416669885
2024-08-07,2093.4439853733493,-0.4884716743327999
2024-08-08,2080.183933422022,-0.18312225852508845
2024-08-09,2064.455960112524,0.17905788070234507
2024-08-12,2049.3635256294483,0.5266029785224475
2024-08-13,2049.8848369255393,0.5145983423189193
2024-08-14,2053.8830445630783,0.42252853966039083
2024-08-15,2059.890031886197,0.2842010220449538
2024-08-16,2066.367597582137,0.13503713427351727
2024-08-19,2078.6364920923115,-0.14748813674648886
2024-08-20,2083.9793837064244,-0.2705230116536086
2024-08-21,2096.4167952050275,-0.5569288529880794
2024-08-22,2112.4182730163348,-0.9254071907561183
2024-08-23,2144.4297712961315,-1.6625605846300857
2024-08-26,2171.3376420989152,-2.2821888229219383
2024-08-27,2201.7795578763025,-2.9831982332027565
2024-08-28,2221.2651148346895,-3.4319071414160476
2024-08-29,2238.960409791438,-3.8393903094625728
2024-08-30,2260.6696378485412,-4.339305402495796
2024-09-03,2267.4308561125545,-3.929851392411166
2024-09-04,2272.062475629218,-4.036507257625573
2024-09-05,2269.219653658676,-3.971043409434259
2024-09-06,2258.805980212718,-3.731239740880966
2024-09-09,2249.008563595543,-3.505627092343815
2024-09-10,2241.7533371520467,-3.338555412368038
2024-09-11,2236.9888705991907,-3.228840376266362
2024-09-12,2238.7826542676676,-3.2701472125642397
2024-09-13,2238.1692566139427,-3.2560220329714014
2024-09-16,2239.3296632712845,-3.2827436096453937
2024-09-17,2239.956659440525,-3.2971819327148637
2024-09-18,2241.818993574396,-3.340067333307843
2024-09-19,2250.508131177041,-3.5401587884981893
2024-09-20,2254.3749562339062,-3.629203143413122
2024-09-23,2267.9170553442245,-3.941047476099328
2024-09-24,2283.1173365157365,-4.291076042568818
2024-09-25,2298.7453084342114,-4.650953372844896
2024-09-26,2322.806800731625,-5.20503586388233
2024-09-27,2341.8817522574145,-5.644289444964812
2024-09-30,2360.945267082975,-6.083279664354137
2024-10-01,2372.004314697475,-5.569741260479418
2024-10-02,2380.129323114149,-5.75684207898081
2024-10-03,2385.4079181574643,-5.878396347295762
2024-10-04,2393.8328261432434,-6.0724031838552435
2024-10-07,2398.214511918325,-6.173303632555275
2024-10-08,2407.7027192134674,-6.39179588019266
2024-10-09,2413.3012280512867,-6.520717049528741
2024-10-10,2418.835475186298,-6.648158415204705
2024-10-11,2425.7236463148347,-6.806777630106922
2024-10-14,2434.7869523020936,-7.015485348497066
2024-10-15,2441.428048864106,-7.168414987308182
2024-10-16,2448.3619319255686,-7.32808684605115
2024-10-17,2455.7385687050282,-7.497954335220982
2024-10-18,2463.0359156786344,-7.665995957042384
2024-10-21,2473.4067363667227,-7.904812822178229
2024-10-22,2483.522637190874,-8.137759451524886
2024-10-23,2490.4836475473912,-8.298055991357188
2024-10-24,2494.6818230989893,-8.394730608986436
2024-10-25,2502.692569117343,-8.579200219351975
2024-10-28,2507.8619227526824,-8.698238901737852
2024-10-29,2510.781140486032,-8.765461973922328
2024-10-30,2513.1819409663376,-8.8207470532586
2024-10-31,2505.356901854745,-8.640553858679283
2024-11-01,2495.9986475527494,-8.42505413857387
2024-11-04,2488.674173284089,-8.256387835663162
2024-11-05,2484.4102715741656,-8.158199691230124
2024-11-06,2490.6636012360495,-8.302199923364839
2024-11-07,2498.406561102709,-8.48050301603638
2024-11-08,2508.515313989218,-8.713285044324834
2024-11-11,2519.2374645294512,-8.96019225220607
2024-11-12,2532.560383464047,-9.266989354394298
2024-11-13,2545.0942049508576,-9.555615302684998
2024-11-14,2555.166520789383,-9.787558267042442
2024-11-15,2558.529921828258,-9.865009889865433
2024-11-18,2562.8645009508746,-9.964825577445055
2024-11-19,2570.2418350901035,-10.134709125254716
2024-11-20,2585.356375877889,-10.482763281957375
2024-11-21,2601.0600810673905,-10.844384580518778
2024-11-22,2619.3873583157356,-11.266420890909558
2024-11-25,2633.9985099535206,-11.602883118452269
2024-11-26,2640.6103174051923,-11.755138294390633
2024-11-27,2642.4412703494118,-11.797301056191344
